证券代码,证券简称,综合评级,年度,综合得分,E评级,E得分,S评级,S得分,G评级,G得分
002942.SZ,新农股份,B,2022,73.407,CC,61.991,BB,79.321,BBB,82.701
002943.SZ,宇晶股份,B,2022,72.836,C,58.112,BBB,81.067,BB,79.121
002945.SZ,华林证券,BB,2022,76.242,CCC,66.234,BB,76.169,BB,79.078
002946.SZ,新乳业,BB,2022,76.336,B,71.278,BB,79.33,BB,78.95
002947.SZ,恒铭达,BB,2022,77.729,CCC,67.026,BB,78.322,BBB,83.242
002948.SZ,青岛银行,BBB,2022,83.504,BB,77.118,BBB,81.733,A,87.182
002949.SZ,华阳国际,CCC,2022,69.807,C,57.449,BB,77.042,BB,75.382
002950.SZ,奥美医疗,BB,2022,75.082,CC,64.417,B,73.303,BBB,82.15
002951.SZ,金时科技,CCC,2022,69.267,C,57.449,B,72.073,BB,77.054
002952.SZ,亚世光电,BB,2022,76.938,CCC,68.083,BB,77.337,BBB,81.261
002953.SZ,日丰股份,CCC,2022,66.326,C,56.977,BB,76.107,CCC,68.283
002955.SZ,鸿合科技,B,2022,74.327,CCC,67.111,B,73.656,BB,78.57
002956.SZ,西麦食品,CCC,2022,69.962,CC,60.464,B,73.66,BB,76.217
002957.SZ,科瑞技术,CCC,2022,68.687,C,57.219,BB,79.094,B,71.071
002958.SZ,青农商行,B,2022,72.326,BB,77.898,B,73.457,CCC,69.416
002959.SZ,小熊电器,BB,2022,75.029,CC,61.475,BB,77.254,BBB,80.901
002960.SZ,青鸟消防,BB,2022,77.942,CCC,68.083,BBB,80.518,BBB,81.217
002961.SZ,瑞达期货,BB,2022,75.959,C,55.844,B,72.432,BBB,83.93
002962.SZ,五方光电,BB,2022,75.905,B,70.444,B,74.349,BB,79.873
002963.SZ,豪尔赛,BB,2022,75.193,CC,62.912,BBB,82.184,BBB,80.38
002965.SZ,祥鑫科技,BB,2022,75.412,C,59.421,BB,79.687,BBB,83.188
002966.SZ,苏州银行,BBB,2022,82.968,CCC,66.533,BBB,83.562,A,88.728
002967.SZ,广电计量,B,2022,73.517,C,59.688,B,72.849,BB,77.149
002968.SZ,新大正,BB,2022,78.951,CCC,68.966,BBB,82.797,BBB,83.877
002969.SZ,嘉美包装,CCC,2022,66.716,C,57.871,CCC,66.368,BB,76.164
002970.SZ,锐明技术,BB,2022,76.458,CCC,68.083,BBB,80.309,BB,78.039
002971.SZ,和远气体,B,2022,71.626,CC,61.842,BBB,81.1,BB,76.619
002972.SZ,科安达,BB,2022,76.491,CCC,67.111,B,73.79,BBB,83.327
002973.SZ,侨银股份,B,2022,72.792,C,58.099,BBB,81.261,BB,79.5
002975.SZ,博杰股份,BB,2022,75.309,C,57.87,BBB,80.196,A,85.805
002976.SZ,瑞玛精密,B,2022,73.222,C,57.219,BB,79.351,BBB,81.821
002977.SZ,天箭科技,B,2022,71.153,C,59.063,B,70.257,BBB,80.519
002978.SZ,安宁股份,CCC,2022,69.901,CC,63.054,BB,75.814,B,74.087
002979.SZ,雷赛智能,B,2022,70.731,C,56.791,BB,79.025,BB,76.364
002980.SZ,华盛昌,BB,2022,79.247,CCC,68.083,BB,79.641,BBB,84.777
002981.SZ,朝阳科技,BB,2022,77.189,CCC,67.111,BBB,80.067,BBB,80.36
002982.SZ,湘佳股份,B,2022,70.921,CC,60.464,BB,77.938,BB,75.741
002983.SZ,芯瑞达,BB,2022,77.477,CCC,67.111,BB,78.965,BBB,81.8
002984.SZ,森麒麟,BB,2022,76.208,CCC,67.381,BB,77.984,BBB,80.995
002985.SZ,北摩高科,BB,2022,77.084,CC,61.149,BB,79.294,A,87.3
002986.SZ,宇新股份,B,2022,71.338,CC,62.321,BBB,80.114,BB,75.908
002987.SZ,京北方,BB,2022,75.489,C,57.286,B,74.2,BBB,82.045
002988.SZ,豪美新材,CCC,2022,69.577,CC,64.499,CCC,67.974,BB,77.191
002989.SZ,中天精装,B,2022,74.531,CC,61.684,BBB,81.201,BBB,80.412
002990.SZ,盛视科技,BBB,2022,80.203,C,57.286,BBB,81.565,A,86.08
002991.SZ,甘源食品,BB,2022,78.423,CCC,67.088,BB,75.148,A,86.399
002992.SZ,宝明科技,B,2022,73.613,CCC,67.111,B,71.102,BB,78.813
002993.SZ,奥海科技,BB,2022,75.038,CC,62.45,BBB,80.778,BB,77.236
002995.SZ,天地在线,BB,2022,75.155,C,56.143,B,73.33,BBB,82.383
002996.SZ,顺博合金,B,2022,72.575,CC,61.198,BBB,82.154,BB,79.714
002997.SZ,瑞鹄模具,B,2022,70.817,CC,60.274,BB,76.567,B,73.462
002998.SZ,优彩资源,B,2022,74.809,CC,61.215,BB,77.157,BBB,82.701
002999.SZ,天禾股份,B,2022,71.193,CC,61,BB,79.868,BB,77.202
003000.SZ,劲仔食品,BB,2022,75.934,CC,60.853,BBB,80.825,A,86.557
003001.SZ,中岩大地,BB,2022,76.834,CC,64.491,A,85.44,BBB,80.932
003002.SZ,壶化股份,B,2022,71.965,CC,61.149,BB,77.25,BBB,80.985
003003.SZ,天元股份,B,2022,71.366,C,57.883,BB,78.376,BB,77.976
003004.SZ,声迅股份,BB,2022,78.326,C,57.286,BB,79.328,BBB,83.919
003005.SZ,竞业达,BB,2022,77.624,C,58.714,BB,75.07,A,85.403
003006.SZ,百亚股份,BB,2022,76.425,CC,61.721,BBB,80.477,BBB,83.135
003007.SZ,直真科技,BB,2022,76.547,C,57.286,BB,77.418,BBB,81.705
003008.SZ,开普检测,B,2022,72.591,C,57.232,BB,75.115,BBB,83.38
003009.SZ,中天火箭,B,2022,74.624,CCC,67.628,BB,77.966,BB,77.382
003010.SZ,若羽臣,BB,2022,75.795,C,56.143,B,74.329,BBB,82.934
003011.SZ,海象新材,B,2022,74.046,CC,62.075,BB,77.765,BB,77.678
003012.SZ,东鹏控股,BB,2022,77.595,CC,63.575,BBB,84.419,BB,79.661
003013.SZ,地铁设计,B,2022,70.494,C,58.938,B,71.696,B,72.392
003015.SZ,日久光电,B,2022,74.54,CCC,68.083,BB,75.86,BB,76.949
003016.SZ,欣贺股份,B,2022,72.987,CC,64.138,B,74.427,BB,78.188
003017.SZ,大洋生物,B,2022,71.955,CC,61.842,BBB,80.329,BB,78.072
003018.SZ,金富科技,B,2022,70.925,C,58.476,B,70.447,BBB,84.217
003019.SZ,宸展光电,BB,2022,76.523,CCC,68.083,BB,78.456,BB,79.522
003020.SZ,立方制药,BB,2022,75.514,CCC,66.029,B,72.072,BBB,82.701
003021.SZ,兆威机电,B,2022,74.829,C,58.093,BBB,81.689,BBB,83.539
003022.SZ,联泓新科,B,2022,74.32,CCC,65.008,BBB,80.5,BBB,80.985
003023.SZ,彩虹集团,BB,2022,77.496,CCC,66.139,BB,79.182,BBB,82.194
003025.SZ,思进智能,B,2022,74.378,C,56.996,BB,78.591,A,85.254
003026.SZ,中晶科技,B,2022,74.419,CCC,66.333,B,74.129,BB,79.904
003027.SZ,同兴环保,B,2022,73.042,C,57.449,BB,79.564,BBB,81.631
003028.SZ,振邦智能,BB,2022,78.086,CCC,68.083,BB,79.992,BBB,81.919
003029.SZ,吉大正元,BB,2022,76.283,C,53.955,BB,78.627,BBB,81.387
003030.SZ,祖名股份,B,2022,72.826,CC,61.396,BB,76.649,BBB,80.794
003031.SZ,中瓷电子,B,2022,73.315,CC,61.25,BB,76.506,BB,77.468
003032.SZ,传智教育,B,2022,74.731,CCC,66.842,CCC,69.476,BBB,81.43
003033.SZ,征和工业,B,2022,73.452,C,57.87,BB,79.136,BBB,82.002
003035.SZ,南网能源,B,2022,70.324,C,57.449,BB,75.855,BB,77.33
003036.SZ,泰坦股份,B,2022,73.293,C,57.647,BB,79.075,BBB,81.833
003037.SZ,三和管桩,CCC,2022,69.335,CC,61.155,B,74.372,B,72.996
003038.SZ,鑫铂股份,B,2022,71.685,CC,61.198,BB,78.326,BB,79.914
003039.SZ,顺控发展,B,2022,71.081,CC,62.592,B,72.296,BBB,80.466
003040.SZ,楚天龙,B,2022,72.303,CC,61.775,B,72.209,BB,78.463
003041.SZ,真爱美家,B,2022,70.307,CC,60.723,B,70.279,BB,77.085
003042.SZ,中农联合,B,2022,73.512,CC,62.619,BBB,80.157,BBB,81.705
003043.SZ,华亚智能,BB,2022,75.77,CC,64,B,74.57,BBB,84.343
003816.SZ,中国广核,BB,2022,77.113,CCC,67.903,A,85.334,BBB,82.784
300001.SZ,特锐德,CCC,2022,69.631,CC,61.989,BB,79.349,B,70.178
300002.SZ,神州泰岳,B,2022,74.777,C,57.286,BB,79.547,BB,76.293
300003.SZ,乐普医疗,BB,2022,79.905,B,71.229,BBB,82.639,BBB,82.097
300004.SZ,南风股份,CCC,2022,67.402,C,57.442,BB,78.073,CCC,68.447
300005.SZ,探路者,BB,2022,76.742,CC,64.325,BB,77.774,BBB,83.179
300006.SZ,莱美药业,B,2022,73.769,C,56.406,BB,76.422,BB,79.694
300007.SZ,汉威科技,BB,2022,78.645,CCC,68.083,BBB,82.771,BBB,81.166
300008.SZ,天海防务,CCC,2022,67.419,CC,60.93,B,72.902,CCC,68.7
300009.SZ,安科生物,BB,2022,75.552,C,56.406,BB,78.047,BBB,82.426
300010.SZ,豆神教育,CCC,2022,66.081,C,56.143,B,74.037,CC,62.765
300011.SZ,鼎汉技术,B,2022,72.758,C,58.17,BB,78.201,BBB,81.811
300012.SZ,华测检测,A,2022,86.667,B,71.188,A,86.644,AA,90.264
300013.SZ,新宁物流,CC,2022,61.977,CC,62.685,CCC,67.423,C,57.61
300014.SZ,亿纬锂能,BBB,2022,82.121,B,73.917,BBB,83.773,A,85.2
300015.SZ,爱尔眼科,BBB,2022,81.304,CCC,67.464,BBB,81.816,A,86.514
300016.SZ,北陆药业,B,2022,74.17,C,58.281,B,74.82,BBB,81.007
300017.SZ,网宿科技,BB,2022,79.187,C,56.143,BB,78.256,A,86.929
300018.SZ,中元股份,B,2022,72.48,C,58.17,BB,76.284,BBB,82.3
300019.SZ,硅宝科技,BB,2022,75.875,CC,64.328,BBB,82,A,85.181
300020.SZ,银江技术,B,2022,73.945,C,57.286,BBB,82.82,B,71.939
300021.SZ,大禹节水,BBB,2022,80.705,BB,77.084,BBB,83.278,BBB,81.906
300022.SZ,吉峰科技,CCC,2022,67.03,C,56.996,B,71.198,B,72.218
300024.SZ,机器人,B,2022,72.025,CC,60.938,BBB,81.071,B,74.966
300025.SZ,华星创业,B,2022,74.404,B,72.5,BB,78.213,B,72.033
300026.SZ,红日药业,BB,2022,75.55,C,56.594,BBB,80.234,BBB,80.593
300027.SZ,华谊兄弟,CCC,2022,69.623,CC,60.667,B,72.71,CCC,68.018
300029.SZ,ST天龙,CCC,2022,66.245,C,57.015,B,70.8,B,70.916
300030.SZ,阳普医疗,B,2022,72.339,CC,61.083,BB,76.809,B,74.395
300031.SZ,宝通科技,BB,2022,76.661,C,54.5,BB,78.779,BBB,81.905
300032.SZ,金龙机电,B,2022,70.647,CCC,67.111,BB,76.252,CCC,68.442
300033.SZ,同花顺,B,2022,73.084,C,56.143,BB,75.014,BB,76.694
300034.SZ,钢研高纳,B,2022,72.144,CC,61.699,BBB,81.194,BB,78.506
300035.SZ,中科电气,B,2022,71.579,C,57.442,BB,79.14,BB,77.827
300036.SZ,超图软件,BB,2022,76.825,C,53.955,BB,77.339,BBB,83.665
300037.SZ,新宙邦,BB,2022,75.932,CCC,66.673,BB,78.779,BBB,84.787
300039.SZ,上海凯宝,BB,2022,77.371,C,57.625,BB,77.089,A,86.737
300040.SZ,九洲集团,B,2022,71.479,C,58.767,B,73.941,BBB,80.762
300041.SZ,回天新材,B,2022,72.358,CC,62.619,BBB,81.379,BB,77.605
300042.SZ,朗科科技,B,2022,73.045,CCC,65.231,B,74.045,BB,76.569
300043.SZ,星辉娱乐,CCC,2022,69.839,CC,61.025,B,71.055,B,74.056
300044.SZ,赛为智能,CCC,2022,67.651,C,57.286,BB,77.31,CC,63.108
300045.SZ,华力创通,B,2022,73.652,C,57.286,B,73.815,BB,78.494
300046.SZ,台基股份,B,2022,70.675,CC,64,B,71.327,B,74.524
300047.SZ,天源迪科,BB,2022,75.254,C,54.5,BB,78.238,BB,79.311
300048.SZ,合康新能,B,2022,71.634,C,58.17,BB,76.142,BBB,80.306
300049.SZ,福瑞股份,B,2022,73.821,C,56.406,B,73.66,BBB,82.012
300050.SZ,世纪鼎利,B,2022,74.545,B,72.5,BB,79.621,B,71.301
300051.SZ,三五互联,CCC,2022,68.124,C,56.143,B,70.164,B,70.14
300052.SZ,中青宝,CCC,2022,68.681,C,53.409,B,72.544,B,70.241
300053.SZ,欧比特,CCC,2022,68.717,CCC,65.022,B,72.547,CCC,68.213
300054.SZ,鼎龙股份,B,2022,71.723,CC,61.298,B,74.8,BBB,81.778
300055.SZ,万邦达,B,2022,71.276,C,57.449,B,74.618,BBB,80.35
300056.SZ,中创环保,CCC,2022,66.702,C,57.449,BB,77.915,CCC,67.417
300057.SZ,万顺新材,B,2022,71.567,C,59.555,BBB,81.35,BB,79.353
300058.SZ,蓝色光标,BB,2022,77.219,CC,60.667,BB,77.809,BB,78.888
300059.SZ,东方财富,BB,2022,78.834,CC,60.615,BB,78.88,BBB,83.082
300061.SZ,旗天科技,B,2022,71.896,CC,60.615,B,74.339,B,72.659
300062.SZ,中能电气,B,2022,73.042,C,59.5,BB,75.089,BBB,83.284
300063.SZ,天龙集团,B,2022,70.487,CC,62,CCC,69.953,B,72.033
300065.SZ,海兰信,B,2022,73.766,CCC,65.167,B,71.703,BB,79.735
300066.SZ,三川智慧,BB,2022,78.238,CCC,67.111,BB,79.29,BBB,83.274
300067.SZ,安诺其,B,2022,70.084,CC,61.149,CCC,69.136,BBB,81.123
300068.SZ,南都电源,B,2022,72.192,CCC,65.551,BBB,81.538,B,72.116
300069.SZ,金利华电,CCC,2022,67.62,C,58.767,B,74.308,B,71.046
300070.SZ,碧水源,B,2022,70.481,C,57.883,BBB,80.364,B,74.669
300071.SZ,福石控股,B,2022,71.133,CC,60.667,B,73.686,B,70.388
300072.SZ,海新能科,B,2022,72.273,CC,64.949,BBB,81.379,B,74.649
300073.SZ,当升科技,B,2022,72.59,CC,62.14,BB,78,BBB,81.102
300074.SZ,华平股份,B,2022,72.503,C,57.286,BB,76,B,74.341
300075.SZ,数字政通,BB,2022,78.116,C,53.955,BB,78.341,A,85.615
300076.SZ,GQY视讯,BB,2022,75.793,CCC,65.167,BB,75.81,BBB,81.316
300077.SZ,国民技术,B,2022,71.445,CC,64.511,B,72.392,BB,75.239
300078.SZ,思创医惠,B,2022,70.766,CCC,67.111,BB,78.881,CCC,66.81
300079.SZ,数码视讯,BB,2022,77.061,CCC,66.156,BB,76.639,BBB,82.532
300080.SZ,易成新能,CCC,2022,67.355,CC,62.853,CCC,68.684,B,71.555
300081.SZ,恒信东方,CCC,2022,68.431,C,53.955,B,73.22,CCC,68.949
300082.SZ,奥克股份,B,2022,72.483,CC,63.688,BB,77.668,BB,79.22
300083.SZ,创世纪,B,2022,71.742,CC,61.25,BBB,82.114,CCC,68.622
300084.SZ,海默科技,B,2022,73.776,CCC,66.232,BB,78.317,BB,78.431
300085.SZ,银之杰,BB,2022,76.616,C,54.5,BB,79.207,BBB,81.44
300086.SZ,康芝药业,BB,2022,79.919,BB,77.32,BB,76.781,BBB,83.622
300087.SZ,荃银高科,B,2022,72.046,C,59.611,BBB,80.773,BB,77.511
300088.SZ,长信科技,B,2022,74.706,CCC,68.083,B,73.03,BB,79.364
300089.SZ,*ST文化,CC,2022,61.462,CC,61.55,B,71.234,C,52.752
300091.SZ,金通灵,B,2022,70.523,C,58.595,BB,79.823,B,73.96
300092.SZ,科新机电,B,2022,72.409,C,58.093,BB,75.608,BBB,81.535
300093.SZ,金刚光伏,CC,2022,63.055,CC,60.498,CCC,67.793,CC,62.541
300094.SZ,国联水产,CCC,2022,67.173,CC,60.464,BB,75.722,CCC,67.425
300095.SZ,华伍股份,B,2022,71.477,CC,60.511,BBB,80.514,B,74.331
300096.SZ,易联众,B,2022,74.183,C,54.5,BB,78.542,BB,76.725
300097.SZ,智云股份,B,2022,70.09,C,56.14,BB,79.478,BB,75.045
300098.SZ,高新兴,BB,2022,78.611,CCC,66.625,BBB,80.287,BBB,82.479
300099.SZ,精准信息,B,2022,71.797,C,57.015,BB,76.533,BBB,80.804
300100.SZ,双林股份,CCC,2022,69.449,CC,60.701,BB,79.43,CCC,67.234
300101.SZ,振芯科技,B,2022,73.037,CC,60.454,B,73.132,BBB,82.139
300102.SZ,乾照光电,B,2022,74.332,CCC,66.333,BB,75.462,BB,78.68
300103.SZ,达刚控股,CCC,2022,68.002,C,57.449,BB,76.824,B,71.185
300105.SZ,龙源技术,CCC,2022,69.651,C,57.966,BB,76.154,BB,75.594
300106.SZ,西部牧业,CCC,2022,69.201,CC,60.076,B,73.918,B,74.395
300107.SZ,建新股份,B,2022,72.272,CC,61.842,B,72.529,BBB,84.237
300108.SZ,*ST吉药,CC,2022,63.837,C,56.406,B,72.49,CC,60.381
300109.SZ,新开源,CCC,2022,68.232,CC,62.954,BB,78.936,CCC,67.149
300110.SZ,华仁药业,B,2022,73.226,C,57.156,BB,78.941,BB,76.11
300111.SZ,向日葵,CCC,2022,68.586,C,56.781,CCC,69.245,B,73.525
300112.SZ,万讯自控,BB,2022,76.627,CCC,67.111,BB,76.194,BBB,81.896
300113.SZ,顺网科技,B,2022,74.215,C,56.143,B,72.18,BBB,81.325
300114.SZ,中航电测,BB,2022,75.667,CCC,68.083,BBB,80.668,BB,76.005
300115.SZ,长盈精密,BB,2022,78.04,CCC,67.111,BBB,82.871,BBB,80.244
300116.SZ,保力新,CCC,2022,67.537,CCC,68.083,B,71.711,CC,64.238
300117.SZ,嘉寓股份,CC,2022,62.806,C,58,BB,76.248,C,59.458
300118.SZ,东方日升,BB,2022,76.676,B,74.75,BBB,81.269,B,74.362
300119.SZ,瑞普生物,B,2022,74.439,C,56.406,BB,77.95,BB,79.988
300120.SZ,经纬辉开,B,2022,71.515,CC,62.79,B,71.03,BB,79.217
300121.SZ,阳谷华泰,B,2022,74.429,CC,63.784,BBB,82.021,BBB,81.694
300122.SZ,智飞生物,BBB,2022,82.7,B,71.977,A,88.226,BBB,83.368
300123.SZ,亚光科技,B,2022,71.385,CC,61.646,BBB,81.896,B,71.874
300124.SZ,汇川技术,BBB,2022,80.52,BB,76.321,BBB,81.657,BBB,83.39
300125.SZ,聆达股份,CCC,2022,68.428,C,58.562,B,71.964,B,74.638
300126.SZ,锐奇股份,B,2022,72.093,C,56.345,BB,76.242,BBB,81.737
300127.SZ,银河磁体,BB,2022,77.388,CCC,66.139,B,73.022,A,86.399
300128.SZ,锦富技术,B,2022,71.175,CCC,65.167,BB,78.414,CCC,69.078
300129.SZ,泰胜风能,B,2022,72.363,C,58.767,BB,78.414,BBB,80.202
300130.SZ,新国都,BB,2022,76.853,CCC,68.083,BB,76.469,BBB,81.698
300131.SZ,英唐智控,B,2022,73.1,CCC,68.083,BB,76.135,B,73.521
300132.SZ,青松股份,B,2022,72.962,CC,64.738,BB,77.282,BB,79.617
300133.SZ,华策影视,BB,2022,75.667,CC,60.667,B,72.034,BBB,80.881
300134.SZ,大富科技,BB,2022,76.969,CCC,66.062,BB,79.628,BB,79.354
300135.SZ,宝利国际,B,2022,71.378,CC,64.172,BB,75.679,BB,76.863
300136.SZ,信维通信,BB,2022,78.255,CCC,65.594,BB,79.245,BBB,83.125
300137.SZ,先河环保,BB,2022,75.911,CCC,66.139,BB,75.008,BBB,81.652
300138.SZ,晨光生物,B,2022,72.396,CC,61.939,BBB,81.443,BB,75.793
300139.SZ,晓程科技,B,2022,70.83,CCC,65.022,CCC,68.893,BB,76.083
300140.SZ,中环装备,B,2022,70.22,CC,63.71,BB,76.852,B,71.692
300141.SZ,和顺电气,B,2022,71.039,C,58.784,BB,75.006,BB,79.015
300142.SZ,沃森生物,BB,2022,77.905,C,56.818,A,85.671,BBB,81.715
300143.SZ,盈康生命,B,2022,71.081,CC,60.5,B,74.061,B,74.054
300144.SZ,宋城演艺,B,2022,74.969,C,58.065,B,74.047,BBB,84.069
300145.SZ,中金环境,CCC,2022,68.877,C,57.944,BBB,80.445,B,70.115
300146.SZ,汤臣倍健,BB,2022,75.881,CC,63.724,BBB,81.959,BBB,82.946
300147.SZ,香雪制药,CCC,2022,66.651,C,56.406,BB,76.985,CC,63.159
300148.SZ,天舟文化,BB,2022,77.441,CC,63.333,B,72.791,BBB,83.115
300149.SZ,睿智医药,B,2022,71.001,C,56.636,B,72.479,BB,76.667
300150.SZ,世纪瑞尔,BB,2022,77.792,C,57.286,BB,76.711,BBB,84.883
300151.SZ,昌红科技,B,2022,72.363,C,55.303,BB,79.274,BBB,81.292
300152.SZ,新动力,CC,2022,64.197,C,57.87,B,71.336,CC,64.636
300153.SZ,科泰电源,B,2022,72.414,C,58.767,BB,76.994,BBB,81.197
300154.SZ,瑞凌股份,B,2022,74.876,C,57.498,BB,77.528,A,86.727
300155.SZ,安居宝,BB,2022,77.6,CCC,65.167,BB,77.362,BBB,84.248
300157.SZ,恒泰艾普,CCC,2022,65.144,CCC,66.232,B,74.074,C,59.144
300158.SZ,振东制药,B,2022,74.337,C,58.281,BB,78.474,BB,78.474
300159.SZ,ST新研,CC,2022,63.315,C,56.996,BB,75.109,CC,60.823
300160.SZ,秀强股份,B,2022,70.484,C,59.081,BB,77.605,BB,78.506
300161.SZ,华中数控,CCC,2022,67.245,C,56.791,CCC,66.042,BB,76.133
300162.SZ,雷曼光电,BB,2022,76.373,CCC,68.083,BB,78.431,BB,79.204
300163.SZ,先锋新材,CCC,2022,69.093,CC,60.538,B,71.573,B,73.335
300164.SZ,通源石油,B,2022,73.502,CC,64.617,BB,76.989,BBB,80.02
300165.SZ,天瑞仪器,B,2022,73.311,CCC,67.111,BB,78.965,B,72.456
300166.SZ,东方国信,BB,2022,76.678,C,56.714,BB,77.943,BBB,81.736
300167.SZ,迪威迅,B,2022,71.84,B,70.5,B,73.555,B,70.857
300168.SZ,万达信息,B,2022,72.551,C,55.727,BB,79.457,B,72.007
300169.SZ,天晟新材,CCC,2022,68.405,CC,60.211,B,71.8,BB,75.65
300170.SZ,汉得信息,BB,2022,79.379,C,59,BB,78.766,A,86.058
300171.SZ,东富龙,BB,2022,76.166,CC,61.417,BB,77.327,BBB,82.86
300172.SZ,中电环保,B,2022,74.167,C,57.449,BB,78.424,A,85.01
300173.SZ,福能东方,CC,2022,64.681,C,57.647,B,74.86,CC,63.76
300174.SZ,元力股份,B,2022,74.525,CC,62.843,BBB,80.093,BBB,84.365
300175.SZ,朗源股份,CCC,2022,67.712,CC,60.154,B,73.196,B,70.908
300176.SZ,派生科技,CCC,2022,69.145,C,59.787,CCC,69.031,BB,75.91
300177.SZ,中海达,B,2022,73.772,CCC,68.083,B,72.905,BB,77.36
300179.SZ,四方达,B,2022,74.53,CC,64.894,BB,79.008,BBB,83.316
300180.SZ,华峰超纤,B,2022,73.409,CC,61.842,BBB,80.907,BBB,81.811
300181.SZ,佐力药业,B,2022,74.972,CC,61.867,BBB,80.103,BB,76.95
300182.SZ,捷成股份,B,2022,71.583,CC,63.333,B,74.84,CCC,69.733
300183.SZ,东软载波,BB,2022,76.65,CCC,65.5,BB,76.525,BBB,81.938
300184.SZ,力源信息,B,2022,74.265,CCC,67.111,CCC,68.973,BBB,81.813
300185.SZ,通裕重工,BB,2022,79.982,BB,77.253,BBB,82.795,BBB,80.337
300187.SZ,永清环保,CCC,2022,67.098,C,57.232,BB,76.109,CCC,69.618
300188.SZ,美亚柏科,BB,2022,77.859,C,57.286,BBB,80.799,BBB,81.769
300189.SZ,神农科技,CCC,2022,69.83,C,59.921,BB,76.804,B,74.171
300190.SZ,维尔利,B,2022,71.336,C,57.449,BB,79.37,BB,77.658
300191.SZ,潜能恒信,B,2022,73.836,CC,64.538,B,72.821,BBB,83.316
300192.SZ,科德教育,B,2022,74.904,CCC,68.105,CCC,69.22,BBB,81.673
300193.SZ,佳士科技,BB,2022,75.052,C,57.461,BB,79.363,A,86.028
300194.SZ,福安药业,B,2022,70.256,C,56.406,CCC,68.133,BB,78.359
300195.SZ,长荣股份,B,2022,72.846,CC,61.831,BB,79.248,BB,77.393
300196.SZ,长海股份,B,2022,74.302,CC,62.075,BBB,80.35,BBB,84.449
300197.SZ,节能铁汉,B,2022,73.481,CC,62.351,BBB,83.29,BB,75.728
300198.SZ,纳川股份,B,2022,70.757,CCC,66.582,B,73.655,B,72.453
300199.SZ,翰宇药业,B,2022,71.752,C,56.781,BB,79.699,B,72.35
300200.SZ,高盟新材,B,2022,71.043,C,53.925,BB,75.111,A,88.221
300201.SZ,*ST海伦,CCC,2022,66.987,C,58.093,BB,75.401,CCC,68.62
300203.SZ,聚光科技,BB,2022,76.698,CCC,66.139,BBB,81.87,BB,78.463
300204.SZ,舒泰神,B,2022,73.283,C,56.636,BB,75.77,BB,79.226
300205.SZ,天喻信息,B,2022,74.788,CCC,66.139,BB,76.578,BB,78
300206.SZ,理邦仪器,BB,2022,77.277,CC,61.167,BB,78.133,BBB,84.938
300207.SZ,欣旺达,BBB,2022,81.205,BB,79.424,BB,76.912,A,85.232
300208.SZ,青岛中程,CCC,2022,65.389,C,56.977,BB,76.355,CCC,65.825
300209.SZ,有棵树,CCC,2022,66.224,C,53.955,BB,76.409,CC,61.429
300210.SZ,森远股份,B,2022,71.881,CC,61.664,BB,76.23,BB,77.098
300211.SZ,亿通科技,BB,2022,76.932,CCC,66.156,BB,77.423,BBB,81.429
300212.SZ,易华录,B,2022,72.514,C,58.571,BBB,80.582,B,70.326
300213.SZ,佳讯飞鸿,BB,2022,79.246,CCC,65.5,BBB,80.278,BBB,84.576
300214.SZ,日科化学,CCC,2022,67.995,CC,61.065,CCC,65.768,BB,77.563
300215.SZ,电科院,CCC,2022,66.638,C,57.232,B,72.012,B,70.96
300217.SZ,东方电热,BB,2022,76.765,CCC,67.075,BB,78.091,BBB,81.196
300218.SZ,安利股份,B,2022,72.765,CC,61.311,BBB,81.893,BB,79.935
300219.SZ,鸿利智汇,B,2022,70.26,CCC,66.867,B,71.642,B,71.419
300220.SZ,金运激光,B,2022,73.967,CCC,68.083,BB,77.838,B,74.236
300221.SZ,银禧科技,CCC,2022,68.87,CC,61.693,BB,78.675,B,70.604
300222.SZ,科大智能,B,2022,70.834,C,58.17,BB,78.343,BB,76.991
300223.SZ,北京君正,BB,2022,76.036,CCC,65.156,B,74.605,BBB,84.205
300224.SZ,正海磁材,BB,2022,76.234,CCC,67.111,BB,78.038,BB,79.682
300225.SZ,金力泰,CCC,2022,69.081,CC,62.961,BBB,80.093,CCC,68.77
300226.SZ,上海钢联,B,2022,71.329,C,56.143,BBB,80.804,CCC,68.397
300227.SZ,光韵达,BB,2022,77.781,CCC,66.139,BBB,80.668,BBB,81.758
300228.SZ,富瑞特装,B,2022,71.2,C,57.232,B,74.339,BBB,80.509
300229.SZ,拓尔思,BB,2022,75.237,C,53.955,BB,75.782,BBB,81.546
300230.SZ,永利股份,B,2022,73.522,C,56.568,BB,77.827,BBB,84.005
300231.SZ,银信科技,BB,2022,76.275,C,56.143,BB,76.017,BBB,82.595
300232.SZ,洲明科技,BB,2022,78.184,B,70.444,BBB,82.12,BB,79.373
300233.SZ,金城医药,B,2022,72.806,C,56.781,B,74.337,BB,79.003
300234.SZ,开尔新材,B,2022,72.723,CC,64.663,BB,79.511,BB,77.522
300235.SZ,方直科技,B,2022,71.624,C,53.955,BB,75.782,B,73.696
300236.SZ,上海新阳,B,2022,74.338,CC,61.531,BBB,83.404,BBB,83.125
300237.SZ,美晨生态,CCC,2022,66.988,C,57.232,BB,78.121,CCC,68.154
300238.SZ,冠昊生物,B,2022,70.883,C,59.333,B,71.025,BB,76.778
